na_rates,na_rates_actual,grouping_var,value,params,estimates
0.295,0.285,sigma_11_Observed data_7,112.5401866,sigma_11,Observed data
0.3,0.276666667,sigma_11_Observed data_7,117.2880716,sigma_11,Observed data
0.305,0.291666667,sigma_11_Observed data_7,115.6945767,sigma_11,Observed data
0.31,0.2875,sigma_11_Observed data_7,121.4969032,sigma_11,Observed data
0.315,0.291666667,sigma_11_Observed data_7,122.4927537,sigma_11,Observed data
0.32,0.293333333,sigma_11_Observed data_7,123.3836814,sigma_11,Observed data
0.325,0.289166667,sigma_11_Observed data_7,113.8966707,sigma_11,Observed data
0.33,0.3075,sigma_11_Observed data_7,106.5586908,sigma_11,Observed data
0.335,0.315833333,sigma_11_Observed data_7,126.673672,sigma_11,Observed data
0.34,0.301666667,sigma_11_Observed data_7,117.3955282,sigma_11,Observed data
0.345,0.316666667,sigma_11_Observed data_7,111.4779798,sigma_11,Observed data
0.35,0.325833333,sigma_11_Observed data_7,116.7998393,sigma_11,Observed data
0.355,0.33,sigma_11_Observed data_7,107.165411,sigma_11,Observed data
0.36,0.311666667,sigma_11_Observed data_7,119.6091332,sigma_11,Observed data
0.365,0.345833333,sigma_11_Observed data_7,105.6934415,sigma_11,Observed data
0.37,0.341666667,sigma_11_Observed data_7,113.2029879,sigma_11,Observed data
0.375,0.338333333,sigma_11_Observed data_7,118.1508602,sigma_11,Observed data
0.38,0.3475,sigma_11_Observed data_7,124.3159596,sigma_11,Observed data
0.385,0.330833333,sigma_11_Observed data_7,121.1303054,sigma_11,Observed data
0.39,0.360833333,sigma_11_Observed data_7,115.2489729,sigma_11,Observed data
0.395,0.361666667,sigma_11_Observed data_7,123.6946833,sigma_11,Observed data
0.4,0.35,sigma_11_Observed data_7,106.8296735,sigma_11,Observed data
0.405,0.349166667,sigma_11_Observed data_7,113.4142629,sigma_11,Observed data
0.41,0.375833333,sigma_11_Observed data_7,118.1820187,sigma_11,Observed data
0.415,0.38,sigma_11_Observed data_7,128.7228247,sigma_11,Observed data
0.42,0.37,sigma_11_Observed data_7,127.1871828,sigma_11,Observed data
0.425,0.375,sigma_11_Observed data_7,112.9986401,sigma_11,Observed data
0.43,0.373333333,sigma_11_Observed data_7,104.024527,sigma_11,Observed data
0.435,0.395833333,sigma_11_Observed data_7,112.2773024,sigma_11,Observed data
0.44,0.3975,sigma_11_Observed data_7,122.9377213,sigma_11,Observed data
0.445,0.38,sigma_11_Observed data_7,109.0135044,sigma_11,Observed data
0.45,0.385,sigma_11_Observed data_7,112.5855352,sigma_11,Observed data
0.455,0.399166667,sigma_11_Observed data_7,105.8117678,sigma_11,Observed data
0.46,0.4025,sigma_11_Observed data_7,113.3776796,sigma_11,Observed data
0.465,0.389166667,sigma_11_Observed data_7,114.2853327,sigma_11,Observed data
0.47,0.39,sigma_11_Observed data_7,124.3293261,sigma_11,Observed data
0.475,0.389166667,sigma_11_Observed data_7,129.0311007,sigma_11,Observed data
0.48,0.409166667,sigma_11_Observed data_7,116.9343787,sigma_11,Observed data
0.485,0.414166667,sigma_11_Observed data_7,105.0211013,sigma_11,Observed data
0.49,0.4125,sigma_11_Observed data_7,117.0575414,sigma_11,Observed data
0.495,0.398333333,sigma_11_Observed data_7,113.314863,sigma_11,Observed data
0.5,0.395833333,sigma_11_Observed data_7,119.5808083,sigma_11,Observed data
0,0,mu_1_Imputed data_7,0.99313738,mu_1,Imputed data
0.005,0.003333333,mu_1_Imputed data_7,0.99313738,mu_1,Imputed data
0.01,0.009166667,mu_1_Imputed data_7,0.985282725,mu_1,Imputed data
0.015,0.018333333,mu_1_Imputed data_7,0.98627586,mu_1,Imputed data
0.02,0.0225,mu_1_Imputed data_7,0.988813671,mu_1,Imputed data
0.025,0.02,mu_1_Imputed data_7,1.028070649,mu_1,Imputed data
0.03,0.031666667,mu_1_Imputed data_7,0.995314353,mu_1,Imputed data
0.035,0.04,mu_1_Imputed data_7,0.981934088,mu_1,Imputed data
0.04,0.05,mu_1_Imputed data_7,1.035962731,mu_1,Imputed data
0.045,0.04,mu_1_Imputed data_7,1.01286721,mu_1,Imputed data
0.05,0.0575,mu_1_Imputed data_7,1.030501148,mu_1,Imputed data
0.055,0.045833333,mu_1_Imputed data_7,0.958124087,mu_1,Imputed data
0.06,0.065833333,mu_1_Imputed data_7,1.021185253,mu_1,Imputed data
0.065,0.061666667,mu_1_Imputed data_7,0.994319113,mu_1,Imputed data
0.07,0.069166667,mu_1_Imputed data_7,1.027392504,mu_1,Imputed data
0.075,0.0675,mu_1_Imputed data_7,1.056358182,mu_1,Imputed data
0.08,0.076666667,mu_1_Imputed data_7,1.065349872,mu_1,Imputed data
0.085,0.0775,mu_1_Imputed data_7,0.962411527,mu_1,Imputed data
0.09,0.081666667,mu_1_Imputed data_7,1.018140741,mu_1,Imputed data
0.095,0.086666667,mu_1_Imputed data_7,1.032040278,mu_1,Imputed data
0.1,0.106666667,mu_1_Imputed data_7,0.954602695,mu_1,Imputed data
0.105,0.0925,mu_1_Imputed data_7,0.992844815,mu_1,Imputed data
0.11,0.093333333,mu_1_Imputed data_7,1.046330897,mu_1,Imputed data
0.115,0.123333333,mu_1_Imputed data_7,0.943442403,mu_1,Imputed data
0.12,0.115833333,mu_1_Imputed data_7,1.098252712,mu_1,Imputed data
0.125,0.124166667,mu_1_Imputed data_7,0.995923437,mu_1,Imputed data
0.13,0.1275,mu_1_Imputed data_7,0.913966916,mu_1,Imputed data
0.135,0.1275,mu_1_Imputed data_7,1.042507962,mu_1,Imputed data
0.14,0.118333333,mu_1_Imputed data_7,0.932074529,mu_1,Imputed data
0.145,0.149166667,mu_1_Imputed data_7,1.000026008,mu_1,Imputed data
0.15,0.146666667,mu_1_Imputed data_7,0.970178042,mu_1,Imputed data
0.155,0.161666667,mu_1_Imputed data_7,0.921828203,mu_1,Imputed data
0.16,0.1625,mu_1_Imputed data_7,1.112748508,mu_1,Imputed data
0.165,0.166666667,mu_1_Imputed data_7,0.964735182,mu_1,Imputed data
0.17,0.175,mu_1_Imputed data_7,1.226252951,mu_1,Imputed data
0.175,0.185833333,mu_1_Imputed data_7,1.006136944,mu_1,Imputed data
0.18,0.165,mu_1_Imputed data_7,1.059727259,mu_1,Imputed data
0.185,0.19,mu_1_Imputed data_7,0.98949726,mu_1,Imputed data
0.19,0.1775,mu_1_Imputed data_7,1.046361306,mu_1,Imputed data
0.195,0.210833333,mu_1_Imputed data_7,0.81586301,mu_1,Imputed data
0.2,0.200833333,mu_1_Imputed data_7,0.943114113,mu_1,Imputed data
0.205,0.213333333,mu_1_Imputed data_7,0.974421758,mu_1,Imputed data
0.21,0.198333333,mu_1_Imputed data_7,1.110681159,mu_1,Imputed data
0.215,0.213333333,mu_1_Imputed data_7,0.853593499,mu_1,Imputed data
0.22,0.211666667,mu_1_Imputed data_7,1.015738325,mu_1,Imputed data
0.225,0.213333333,mu_1_Imputed data_7,0.936391677,mu_1,Imputed data
0.23,0.231666667,mu_1_Imputed data_7,1.206693052,mu_1,Imputed data
0.235,0.241666667,mu_1_Imputed data_7,0.987233331,mu_1,Imputed data
0.24,0.234166667,mu_1_Imputed data_7,1.083779444,mu_1,Imputed data
0.245,0.249166667,mu_1_Imputed data_7,0.743881515,mu_1,Imputed data
0.25,0.2575,mu_1_Imputed data_7,0.9741683,mu_1,Imputed data
0.255,0.240833333,mu_1_Imputed data_7,0.924290756,mu_1,Imputed data
0.26,0.235833333,mu_1_Imputed data_7,1.007688868,mu_1,Imputed data
0.265,0.265,mu_1_Imputed data_7,1.080120915,mu_1,Imputed data
0.27,0.25,mu_1_Imputed data_7,1.017219702,mu_1,Imputed data
0.275,0.2625,mu_1_Imputed data_7,1.082117417,mu_1,Imputed data
0.28,0.265833333,mu_1_Imputed data_7,1.062579991,mu_1,Imputed data
0.285,0.265833333,mu_1_Imputed data_7,1.031829606,mu_1,Imputed data
0.29,0.254166667,mu_1_Imputed data_7,1.278917085,mu_1,Imputed data
0.295,0.285,mu_1_Imputed data_7,0.648042126,mu_1,Imputed data
0.3,0.276666667,mu_1_Imputed data_7,0.844311138,mu_1,Imputed data
0.305,0.291666667,mu_1_Imputed data_7,1.065639234,mu_1,Imputed data
0.31,0.2875,mu_1_Imputed data_7,0.78455999,mu_1,Imputed data
0.315,0.291666667,mu_1_Imputed data_7,0.956610886,mu_1,Imputed data
0.32,0.293333333,mu_1_Imputed data_7,1.243481917,mu_1,Imputed data
0.325,0.289166667,mu_1_Imputed data_7,0.981168747,mu_1,Imputed data
0.33,0.3075,mu_1_Imputed data_7,1.040540044,mu_1,Imputed data
0.335,0.315833333,mu_1_Imputed data_7,0.987592422,mu_1,Imputed data
0.34,0.301666667,mu_1_Imputed data_7,0.978894164,mu_1,Imputed data
0.345,0.316666667,mu_1_Imputed data_7,1.003288535,mu_1,Imputed data
0.35,0.325833333,mu_1_Imputed data_7,1.083429829,mu_1,Imputed data
0.355,0.33,mu_1_Imputed data_7,0.917878331,mu_1,Imputed data
0.36,0.311666667,mu_1_Imputed data_7,0.853892959,mu_1,Imputed data
0.365,0.345833333,mu_1_Imputed data_7,0.882367553,mu_1,Imputed data
0.37,0.341666667,mu_1_Imputed data_7,1.137645949,mu_1,Imputed data
0.375,0.338333333,mu_1_Imputed data_7,1.177631695,mu_1,Imputed data
0.38,0.3475,mu_1_Imputed data_7,1.285473735,mu_1,Imputed data
0.385,0.330833333,mu_1_Imputed data_7,1.317599006,mu_1,Imputed data
0.39,0.360833333,mu_1_Imputed data_7,1.064217493,mu_1,Imputed data
0.395,0.361666667,mu_1_Imputed data_7,1.073165577,mu_1,Imputed data
0.4,0.35,mu_1_Imputed data_7,1.031295708,mu_1,Imputed data
0.405,0.349166667,mu_1_Imputed data_7,1.074458676,mu_1,Imputed data
0.41,0.375833333,mu_1_Imputed data_7,0.937436927,mu_1,Imputed data
0.415,0.38,mu_1_Imputed data_7,1.431647159,mu_1,Imputed data
0.42,0.37,mu_1_Imputed data_7,1.148255049,mu_1,Imputed data
0.425,0.375,mu_1_Imputed data_7,0.653066898,mu_1,Imputed data
0.43,0.373333333,mu_1_Imputed data_7,0.952016857,mu_1,Imputed data
0.435,0.395833333,mu_1_Imputed data_7,0.803514418,mu_1,Imputed data
0.44,0.3975,mu_1_Imputed data_7,0.749545356,mu_1,Imputed data
0.445,0.38,mu_1_Imputed data_7,0.902041639,mu_1,Imputed data
0.45,0.385,mu_1_Imputed data_7,0.702833481,mu_1,Imputed data
0.455,0.399166667,mu_1_Imputed data_7,1.018115299,mu_1,Imputed data
0.46,0.4025,mu_1_Imputed data_7,1.010531288,mu_1,Imputed data
0.465,0.389166667,mu_1_Imputed data_7,0.89945909,mu_1,Imputed data
0.47,0.39,mu_1_Imputed data_7,1.139784223,mu_1,Imputed data
0.475,0.389166667,mu_1_Imputed data_7,1.304025422,mu_1,Imputed data
0.48,0.409166667,mu_1_Imputed data_7,0.873825812,mu_1,Imputed data
0.485,0.414166667,mu_1_Imputed data_7,0.944520659,mu_1,Imputed data
0.49,0.4125,mu_1_Imputed data_7,0.79748924,mu_1,Imputed data
0.495,0.398333333,mu_1_Imputed data_7,1.261397228,mu_1,Imputed data
0.5,0.395833333,mu_1_Imputed data_7,0.84582204,mu_1,Imputed data
0,0,sigma_11_Imputed data_7,114.9720205,sigma_11,Imputed data
0.005,0.003333333,sigma_11_Imputed data_7,114.9720205,sigma_11,Imputed data
0.01,0.009166667,sigma_11_Imputed data_7,114.9659193,sigma_11,Imputed data
0.015,0.018333333,sigma_11_Imputed data_7,115.4215707,sigma_11,Imputed data
0.02,0.0225,sigma_11_Imputed data_7,114.5437069,sigma_11,Imputed data
0.025,0.02,sigma_11_Imputed data_7,116.3919848,sigma_11,Imputed data
0.03,0.031666667,sigma_11_Imputed data_7,114.4390806,sigma_11,Imputed data
0.035,0.04,sigma_11_Imputed data_7,111.6755975,sigma_11,Imputed data
0.04,0.05,sigma_11_Imputed data_7,114.556581,sigma_11,Imputed data
0.045,0.04,sigma_11_Imputed data_7,115.1966582,sigma_11,Imputed data
0.05,0.0575,sigma_11_Imputed data_7,114.258978,sigma_11,Imputed data
0.055,0.045833333,sigma_11_Imputed data_7,114.180967,sigma_11,Imputed data
0.06,0.065833333,sigma_11_Imputed data_7,114.6881663,sigma_11,Imputed data
0.065,0.061666667,sigma_11_Imputed data_7,115.3466247,sigma_11,Imputed data
0.07,0.069166667,sigma_11_Imputed data_7,114.9530586,sigma_11,Imputed data
0.075,0.0675,sigma_11_Imputed data_7,114.8770565,sigma_11,Imputed data
0.08,0.076666667,sigma_11_Imputed data_7,116.6656514,sigma_11,Imputed data
0.085,0.0775,sigma_11_Imputed data_7,114.0741599,sigma_11,Imputed data
0.09,0.081666667,sigma_11_Imputed data_7,112.1960566,sigma_11,Imputed data
0.095,0.086666667,sigma_11_Imputed data_7,115.9076392,sigma_11,Imputed data
0.1,0.106666667,sigma_11_Imputed data_7,113.5679294,sigma_11,Imputed data
0.105,0.0925,sigma_11_Imputed data_7,114.992164,sigma_11,Imputed data
0.11,0.093333333,sigma_11_Imputed data_7,114.4138131,sigma_11,Imputed data
0.115,0.123333333,sigma_11_Imputed data_7,114.7162364,sigma_11,Imputed data
0.12,0.115833333,sigma_11_Imputed data_7,114.2648076,sigma_11,Imputed data
0.125,0.124166667,sigma_11_Imputed data_7,114.9872224,sigma_11,Imputed data
0.13,0.1275,sigma_11_Imputed data_7,115.5880095,sigma_11,Imputed data
0.135,0.1275,sigma_11_Imputed data_7,115.1386049,sigma_11,Imputed data
0.14,0.118333333,sigma_11_Imputed data_7,117.5701912,sigma_11,Imputed data
0.145,0.149166667,sigma_11_Imputed data_7,114.0341196,sigma_11,Imputed data
0.15,0.146666667,sigma_11_Imputed data_7,117.3194778,sigma_11,Imputed data
0.155,0.161666667,sigma_11_Imputed data_7,113.3880245,sigma_11,Imputed data
0.16,0.1625,sigma_11_Imputed data_7,112.6427227,sigma_11,Imputed data
0.165,0.166666667,sigma_11_Imputed data_7,115.7289791,sigma_11,Imputed data
0.17,0.175,sigma_11_Imputed data_7,116.1065058,sigma_11,Imputed data
0.175,0.185833333,sigma_11_Imputed data_7,114.0360343,sigma_11,Imputed data
0.18,0.165,sigma_11_Imputed data_7,113.4699479,sigma_11,Imputed data
0.185,0.19,sigma_11_Imputed data_7,115.963667,sigma_11,Imputed data
0.19,0.1775,sigma_11_Imputed data_7,114.8346024,sigma_11,Imputed data
0.195,0.210833333,sigma_11_Imputed data_7,116.2966173,sigma_11,Imputed data
0.2,0.200833333,sigma_11_Imputed data_7,114.5003713,sigma_11,Imputed data
0.205,0.213333333,sigma_11_Imputed data_7,112.934425,sigma_11,Imputed data
0.21,0.198333333,sigma_11_Imputed data_7,110.3922373,sigma_11,Imputed data
0.215,0.213333333,sigma_11_Imputed data_7,112.2420991,sigma_11,Imputed data
0.22,0.211666667,sigma_11_Imputed data_7,117.4795215,sigma_11,Imputed data
0.225,0.213333333,sigma_11_Imputed data_7,115.8141799,sigma_11,Imputed data
0.23,0.231666667,sigma_11_Imputed data_7,116.8371161,sigma_11,Imputed data
0.235,0.241666667,sigma_11_Imputed data_7,114.4336736,sigma_11,Imputed data
0.24,0.234166667,sigma_11_Imputed data_7,116.8985087,sigma_11,Imputed data
0.245,0.249166667,sigma_11_Imputed data_7,113.8506781,sigma_11,Imputed data
0.25,0.2575,sigma_11_Imputed data_7,114.3992186,sigma_11,Imputed data
0.255,0.240833333,sigma_11_Imputed data_7,112.5518464,sigma_11,Imputed data
0.26,0.235833333,sigma_11_Imputed data_7,115.9211436,sigma_11,Imputed data
0.265,0.265,sigma_11_Imputed data_7,116.5720185,sigma_11,Imputed data
0.27,0.25,sigma_11_Imputed data_7,116.5934914,sigma_11,Imputed data
0.275,0.2625,sigma_11_Imputed data_7,114.3209298,sigma_11,Imputed data
0.28,0.265833333,sigma_11_Imputed data_7,115.724793,sigma_11,Imputed data
0.285,0.265833333,sigma_11_Imputed data_7,112.0346474,sigma_11,Imputed data
0.29,0.254166667,sigma_11_Imputed data_7,115.304556,sigma_11,Imputed data
0.295,0.285,sigma_11_Imputed data_7,109.8779938,sigma_11,Imputed data
0.3,0.276666667,sigma_11_Imputed data_7,114.9428295,sigma_11,Imputed data
0.305,0.291666667,sigma_11_Imputed data_7,113.4579703,sigma_11,Imputed data
0.31,0.2875,sigma_11_Imputed data_7,117.4462644,sigma_11,Imputed data
0.315,0.291666667,sigma_11_Imputed data_7,115.1596973,sigma_11,Imputed data
0.32,0.293333333,sigma_11_Imputed data_7,116.5954683,sigma_11,Imputed data
0.325,0.289166667,sigma_11_Imputed data_7,113.9478162,sigma_11,Imputed data
0.33,0.3075,sigma_11_Imputed data_7,109.5754516,sigma_11,Imputed data
0.335,0.315833333,sigma_11_Imputed data_7,121.6913919,sigma_11,Imputed data
0.34,0.301666667,sigma_11_Imputed data_7,113.4826436,sigma_11,Imputed data
0.345,0.316666667,sigma_11_Imputed data_7,117.217842,sigma_11,Imputed data
0.35,0.325833333,sigma_11_Imputed data_7,115.2093605,sigma_11,Imputed data
0.355,0.33,sigma_11_Imputed data_7,115.8765216,sigma_11,Imputed data
0.36,0.311666667,sigma_11_Imputed data_7,113.0438808,sigma_11,Imputed data
0.365,0.345833333,sigma_11_Imputed data_7,109.8836902,sigma_11,Imputed data
0.37,0.341666667,sigma_11_Imputed data_7,111.3874357,sigma_11,Imputed data
0.375,0.338333333,sigma_11_Imputed data_7,118.8879939,sigma_11,Imputed data
0.38,0.3475,sigma_11_Imputed data_7,121.2846357,sigma_11,Imputed data
0.385,0.330833333,sigma_11_Imputed data_7,115.4657293,sigma_11,Imputed data
0.39,0.360833333,sigma_11_Imputed data_7,120.1014101,sigma_11,Imputed data
0.395,0.361666667,sigma_11_Imputed data_7,113.6316961,sigma_11,Imputed data
0.4,0.35,sigma_11_Imputed data_7,113.5779483,sigma_11,Imputed data
0.405,0.349166667,sigma_11_Imputed data_7,112.5331074,sigma_11,Imputed data
0.41,0.375833333,sigma_11_Imputed data_7,115.6707683,sigma_11,Imputed data
0.415,0.38,sigma_11_Imputed data_7,120.5760585,sigma_11,Imputed data
0.42,0.37,sigma_11_Imputed data_7,118.017316,sigma_11,Imputed data
0.425,0.375,sigma_11_Imputed data_7,111.3948403,sigma_11,Imputed data
0.43,0.373333333,sigma_11_Imputed data_7,117.0110458,sigma_11,Imputed data
0.435,0.395833333,sigma_11_Imputed data_7,108.1983213,sigma_11,Imputed data
0.44,0.3975,sigma_11_Imputed data_7,118.5859587,sigma_11,Imputed data
0.445,0.38,sigma_11_Imputed data_7,114.0139201,sigma_11,Imputed data
0.45,0.385,sigma_11_Imputed data_7,114.9084165,sigma_11,Imputed data
0.455,0.399166667,sigma_11_Imputed data_7,113.5776172,sigma_11,Imputed data
0.46,0.4025,sigma_11_Imputed data_7,111.8006773,sigma_11,Imputed data
0.465,0.389166667,sigma_11_Imputed data_7,117.0220336,sigma_11,Imputed data
0.47,0.39,sigma_11_Imputed data_7,118.1731614,sigma_11,Imputed data
0.475,0.389166667,sigma_11_Imputed data_7,115.8980396,sigma_11,Imputed data
0.48,0.409166667,sigma_11_Imputed data_7,118.8988938,sigma_11,Imputed data
0.485,0.414166667,sigma_11_Imputed data_7,113.2398746,sigma_11,Imputed data
0.49,0.4125,sigma_11_Imputed data_7,115.1689665,sigma_11,Imputed data
0.495,0.398333333,sigma_11_Imputed data_7,117.4328616,sigma_11,Imputed data
0.5,0.395833333,sigma_11_Imputed data_7,119.2704137,sigma_11,Imputed data
0,0,mu_1_Truth_8,1,mu_1,Truth
0.005,0.008333333,mu_1_Truth_8,1,mu_1,Truth
0.01,0.008333333,mu_1_Truth_8,1,mu_1,Truth
0.015,0.0125,mu_1_Truth_8,1,mu_1,Truth
0.02,0.015,mu_1_Truth_8,1,mu_1,Truth
0.025,0.0175,mu_1_Truth_8,1,mu_1,Truth
0.03,0.031666667,mu_1_Truth_8,1,mu_1,Truth
0.035,0.034166667,mu_1_Truth_8,1,mu_1,Truth
0.04,0.043333333,mu_1_Truth_8,1,mu_1,Truth
0.045,0.045,mu_1_Truth_8,1,mu_1,Truth
0.05,0.0525,mu_1_Truth_8,1,mu_1,Truth
0.055,0.0575,mu_1_Truth_8,1,mu_1,Truth
0.06,0.058333333,mu_1_Truth_8,1,mu_1,Truth
0.065,0.060833333,mu_1_Truth_8,1,mu_1,Truth
0.07,0.08,mu_1_Truth_8,1,mu_1,Truth
0.075,0.074166667,mu_1_Truth_8,1,mu_1,Truth
0.08,0.076666667,mu_1_Truth_8,1,mu_1,Truth
0.085,0.0825,mu_1_Truth_8,1,mu_1,Truth
0.09,0.091666667,mu_1_Truth_8,1,mu_1,Truth
0.095,0.096666667,mu_1_Truth_8,1,mu_1,Truth
0.1,0.081666667,mu_1_Truth_8,1,mu_1,Truth
0.105,0.115,mu_1_Truth_8,1,mu_1,Truth
0.11,0.098333333,mu_1_Truth_8,1,mu_1,Truth
0.115,0.1175,mu_1_Truth_8,1,mu_1,Truth
0.12,0.1175,mu_1_Truth_8,1,mu_1,Truth
0.125,0.12,mu_1_Truth_8,1,mu_1,Truth
0.13,0.131666667,mu_1_Truth_8,1,mu_1,Truth
0.135,0.145833333,mu_1_Truth_8,1,mu_1,Truth
0.14,0.16,mu_1_Truth_8,1,mu_1,Truth
0.145,0.121666667,mu_1_Truth_8,1,mu_1,Truth
0.15,0.145833333,mu_1_Truth_8,1,mu_1,Truth
0.155,0.131666667,mu_1_Truth_8,1,mu_1,Truth
0.16,0.15,mu_1_Truth_8,1,mu_1,Truth
0.165,0.1625,mu_1_Truth_8,1,mu_1,Truth
0.17,0.17,mu_1_Truth_8,1,mu_1,Truth
0.175,0.16,mu_1_Truth_8,1,mu_1,Truth
0.18,0.19,mu_1_Truth_8,1,mu_1,Truth
0.185,0.1875,mu_1_Truth_8,1,mu_1,Truth
0.19,0.18,mu_1_Truth_8,1,mu_1,Truth
0.195,0.22,mu_1_Truth_8,1,mu_1,Truth
0.2,0.211666667,mu_1_Truth_8,1,mu_1,Truth
0.205,0.2125,mu_1_Truth_8,1,mu_1,Truth
0.21,0.200833333,mu_1_Truth_8,1,mu_1,Truth
0.215,0.201666667,mu_1_Truth_8,1,mu_1,Truth
0.22,0.209166667,mu_1_Truth_8,1,mu_1,Truth
0.225,0.204166667,mu_1_Truth_8,1,mu_1,Truth
0.23,0.204166667,mu_1_Truth_8,1,mu_1,Truth
0.235,0.241666667,mu_1_Truth_8,1,mu_1,Truth
0.24,0.23,mu_1_Truth_8,1,mu_1,Truth
0.245,0.2525,mu_1_Truth_8,1,mu_1,Truth
0.25,0.230833333,mu_1_Truth_8,1,mu_1,Truth
0.255,0.219166667,mu_1_Truth_8,1,mu_1,Truth
0.26,0.2425,mu_1_Truth_8,1,mu_1,Truth
0.265,0.2625,mu_1_Truth_8,1,mu_1,Truth
0.27,0.255833333,mu_1_Truth_8,1,mu_1,Truth
0.275,0.265833333,mu_1_Truth_8,1,mu_1,Truth
0.28,0.255833333,mu_1_Truth_8,1,mu_1,Truth
0.285,0.284166667,mu_1_Truth_8,1,mu_1,Truth
0.29,0.266666667,mu_1_Truth_8,1,mu_1,Truth
0.295,0.263333333,mu_1_Truth_8,1,mu_1,Truth
0.3,0.269166667,mu_1_Truth_8,1,mu_1,Truth
0.305,0.265833333,mu_1_Truth_8,1,mu_1,Truth
0.31,0.320833333,mu_1_Truth_8,1,mu_1,Truth
0.315,0.31,mu_1_Truth_8,1,mu_1,Truth
0.32,0.286666667,mu_1_Truth_8,1,mu_1,Truth
0.325,0.299166667,mu_1_Truth_8,1,mu_1,Truth
0.33,0.283333333,mu_1_Truth_8,1,mu_1,Truth
0.335,0.303333333,mu_1_Truth_8,1,mu_1,Truth
0.34,0.315,mu_1_Truth_8,1,mu_1,Truth
0.345,0.314166667,mu_1_Truth_8,1,mu_1,Truth
0.35,0.3075,mu_1_Truth_8,1,mu_1,Truth
0.355,0.325833333,mu_1_Truth_8,1,mu_1,Truth
0.36,0.313333333,mu_1_Truth_8,1,mu_1,Truth
0.365,0.348333333,mu_1_Truth_8,1,mu_1,Truth
0.37,0.335833333,mu_1_Truth_8,1,mu_1,Truth
0.375,0.32,mu_1_Truth_8,1,mu_1,Truth
0.38,0.354166667,mu_1_Truth_8,1,mu_1,Truth
0.385,0.339166667,mu_1_Truth_8,1,mu_1,Truth
0.39,0.3425,mu_1_Truth_8,1,mu_1,Truth
0.395,0.360833333,mu_1_Truth_8,1,mu_1,Truth
0.4,0.345833333,mu_1_Truth_8,1,mu_1,Truth
0.405,0.3775,mu_1_Truth_8,1,mu_1,Truth
0.41,0.358333333,mu_1_Truth_8,1,mu_1,Truth
0.415,0.381666667,mu_1_Truth_8,1,mu_1,Truth
0.42,0.385,mu_1_Truth_8,1,mu_1,Truth
0.425,0.384166667,mu_1_Truth_8,1,mu_1,Truth
0.43,0.38,mu_1_Truth_8,1,mu_1,Truth
0.435,0.358333333,mu_1_Truth_8,1,mu_1,Truth
0.44,0.375833333,mu_1_Truth_8,1,mu_1,Truth
0.445,0.395,mu_1_Truth_8,1,mu_1,Truth
0.45,0.3775,mu_1_Truth_8,1,mu_1,Truth
0.455,0.3925,mu_1_Truth_8,1,mu_1,Truth
0.46,0.385833333,mu_1_Truth_8,1,mu_1,Truth
0.465,0.385833333,mu_1_Truth_8,1,mu_1,Truth
0.47,0.393333333,mu_1_Truth_8,1,mu_1,Truth
0.475,0.399166667,mu_1_Truth_8,1,mu_1,Truth
0.48,0.39,mu_1_Truth_8,1,mu_1,Truth
0.485,0.396666667,mu_1_Truth_8,1,mu_1,Truth
0.49,0.4075,mu_1_Truth_8,1,mu_1,Truth
0.495,0.435833333,mu_1_Truth_8,1,mu_1,Truth
0.5,0.425833333,mu_1_Truth_8,1,mu_1,Truth
0,0,sigma_11_Truth_8,118,sigma_11,Truth
0.005,0.008333333,sigma_11_Truth_8,118,sigma_11,Truth
